# 90prime spectral response curves
# compiled by C. W. Engelbracht, March 2009
# filter: SDSS z
# 3 (filter * Q.E.) response curves are listed:
#    blue (chips 1 and 4), broadband (chips 2 and 3),
#    and average [(blue + broadband) / 2)]
#
# N.B. The filter trace has a small (~3%) dip near 870 nm in the filter trace
# that I'm not sure is real, since I don't see it in the spectral traces I
# find on the internet - use with caution.
#
# wavelength (nm)        filter    filt.*blue    filt.*broadband       average
            918.0         0.989         0.359              0.313         0.336
            919.0         0.983         0.354              0.308         0.331
            920.0         0.988         0.354              0.307         0.331
            921.0         0.985         0.351              0.303         0.327
            922.0         0.985         0.348              0.300         0.324
            923.0         0.986         0.346              0.298         0.322
            924.0         0.985         0.343              0.294         0.319
            925.0         0.986         0.341              0.292         0.316
            926.0         0.987         0.339              0.289         0.314
            927.0         0.983         0.335              0.285         0.310
            928.0         0.984         0.333              0.282         0.307
            929.0         0.984         0.330              0.279         0.305
            930.0         0.983         0.327              0.276         0.302
            931.0         0.983         0.324              0.273         0.299
            932.0         0.981         0.322              0.270         0.296
            933.0         0.982         0.320              0.267         0.293
            934.0         0.983         0.318              0.264         0.291
            935.0         0.981         0.315              0.261         0.288
            936.0         0.982         0.313              0.258         0.286
            937.0         0.975         0.309              0.254         0.281
            938.0         0.976         0.307              0.251         0.279
            939.0         0.976         0.305              0.248         0.277
            940.0         0.973         0.302              0.244         0.273
            941.0         0.977         0.301              0.242         0.271
            942.0         0.974         0.298              0.239         0.268
            943.0         0.974         0.295              0.236         0.266
            944.0         0.970         0.292              0.232         0.262
            945.0         0.974         0.291              0.230         0.260
            946.0         0.968         0.287              0.226         0.257
            947.0         0.970         0.285              0.223         0.254
            948.0         0.972         0.284              0.221         0.252
            949.0         0.969         0.281              0.217         0.249
            950.0         0.967         0.278              0.214         0.246
            951.0         0.965         0.275              0.211         0.243
            952.0         0.964         0.273              0.209         0.241
            953.0         0.968         0.272              0.208         0.240
            954.0         0.963         0.268              0.205         0.237
            955.0         0.965         0.267              0.203         0.235
            956.0         0.963         0.264              0.201         0.232
            957.0         0.966         0.263              0.199         0.231
            958.0         0.964         0.260              0.197         0.228
            959.0         0.956         0.256              0.193         0.224
            960.0         0.960         0.255              0.192         0.223
            961.0         0.960         0.252              0.190         0.221
            962.0         0.959         0.250              0.188         0.219
            963.0         0.959         0.248              0.186         0.217
            964.0         0.957         0.246              0.184         0.215
            965.0         0.960         0.245              0.182         0.214
            966.0         0.958         0.243              0.180         0.211
            967.0         0.957         0.240              0.178         0.209
            968.0         0.956         0.238              0.176         0.207
            969.0         0.956         0.236              0.174         0.205
            970.0         0.956         0.234              0.172         0.203
            971.0         0.957         0.232              0.170         0.201
            972.0         0.957         0.230              0.168         0.199
            973.0         0.952         0.227              0.165         0.196
            974.0         0.957         0.226              0.164         0.195
            975.0         0.953         0.223              0.161         0.192
            976.0         0.955         0.222              0.160         0.191
            977.0         0.953         0.219              0.157         0.188
            978.0         0.955         0.218              0.156         0.187
            979.0         0.949         0.215              0.153         0.184
            980.0         0.949         0.213              0.151         0.182
            981.0         0.955         0.212              0.150         0.181
            982.0         0.952         0.210              0.147         0.179
            983.0         0.952         0.208              0.145         0.177
            984.0         0.951         0.206              0.143         0.175
            985.0         0.953         0.205              0.141         0.173
            986.0         0.951         0.202              0.139         0.171
            987.0         0.953         0.201              0.137         0.169
            988.0         0.950         0.198              0.135         0.167
            989.0         0.950         0.197              0.133         0.165
            990.0         0.954         0.195              0.132         0.163
            991.0         0.954         0.193              0.130         0.161
            992.0         0.951         0.191              0.127         0.159
            993.0         0.953         0.189              0.126         0.157
            994.0         0.953         0.187              0.124         0.155
            995.0         0.952         0.184              0.121         0.153
            996.0         0.952         0.182              0.119         0.151
            997.0         0.954         0.181              0.118         0.149
            998.0         0.956         0.180              0.116         0.148
            999.0         0.954         0.177              0.114         0.146
           1000.0         0.955         0.176              0.112         0.144
           1001.0         0.954         0.174              0.110         0.142
           1002.0         0.958         0.173              0.108         0.140
           1003.0         0.955         0.170              0.107         0.138
           1004.0         0.958         0.169              0.106         0.137
           1005.0         0.958         0.167              0.104         0.136
           1006.0         0.957         0.165              0.103         0.134
           1007.0         0.959         0.164              0.102         0.133
           1008.0         0.960         0.162              0.101         0.131
           1009.0         0.960         0.160              0.099         0.130
           1010.0         0.960         0.158              0.098         0.128
           1011.0         0.962         0.157              0.097         0.127
           1012.0         0.961         0.155              0.095         0.125
           1013.0         0.962         0.153              0.094         0.124
           1014.0         0.962         0.151              0.093         0.122
           1015.0         0.961         0.149              0.092         0.120
           1016.0         0.965         0.148              0.091         0.119
           1017.0         0.965         0.146              0.089         0.118
           1018.0         0.964         0.144              0.088         0.116
           1019.0         0.966         0.142              0.087         0.114
           1020.0         0.969         0.140              0.086         0.113
           1021.0         0.964         0.137              0.084         0.111
           1022.0         0.967         0.135              0.083         0.109
           1023.0         0.966         0.133              0.082         0.107
           1024.0         0.966         0.132              0.080         0.106
           1025.0         0.969         0.130              0.079         0.105
           1026.0         0.966         0.129              0.078         0.103
           1027.0         0.969         0.127              0.077         0.102
           1028.0         0.969         0.126              0.075         0.100
           1029.0         0.966         0.123              0.074         0.099
           1030.0         0.971         0.122              0.073         0.097
           1031.0         0.970         0.120              0.071         0.095
           1032.0         0.970         0.117              0.070         0.094
           1033.0         0.971         0.115              0.069         0.092
           1034.0         0.969         0.113              0.067         0.090
           1035.0         0.972         0.111              0.066         0.089
           1036.0         0.971         0.109              0.065         0.087
           1037.0         0.971         0.107              0.064         0.086
           1038.0         0.971         0.105              0.062         0.084
           1039.0         0.969         0.103              0.061         0.082
           1040.0         0.971         0.102              0.060         0.081
           1041.0         0.976         0.100              0.059         0.079
           1042.0         0.974         0.098              0.057         0.078
           1043.0         0.968         0.096              0.056         0.076
           1044.0         0.971         0.094              0.054         0.074
           1045.0         0.973         0.093              0.053         0.073
           1046.0         0.973         0.091              0.052         0.071
           1047.0         0.974         0.090              0.051         0.070
           1048.0         0.976         0.090              0.049         0.070
           1049.0         0.968         0.089              0.048         0.068
           1050.0         0.971         0.089              0.046         0.068
           1051.0         0.976         0.089              0.045         0.067
           1052.0         0.978         0.089              0.045         0.067
           1053.0         0.970         0.087              0.044         0.066
           1054.0         0.973         0.087              0.044         0.066
           1055.0         0.973         0.087              0.044         0.065
           1056.0         0.973         0.086              0.044         0.065
           1057.0         0.973         0.086              0.043         0.065
           1058.0         0.972         0.085              0.043         0.064
           1059.0         0.974         0.085              0.043         0.064
           1060.0         0.972         0.084              0.043         0.064
           1061.0         0.975         0.084              0.043         0.063
           1062.0         0.972         0.084              0.042         0.063
           1063.0         0.973         0.083              0.042         0.063
           1064.0         0.972         0.083              0.042         0.062
           1065.0         0.972         0.082              0.042         0.062
           1066.0         0.971         0.082              0.041         0.062
           1067.0         0.973         0.081              0.041         0.061
           1068.0         0.971         0.081              0.041         0.061
           1069.0         0.970         0.080              0.041         0.060
           1070.0         0.967         0.080              0.040         0.060
           1071.0         0.970         0.079              0.040         0.060
           1072.0         0.969         0.079              0.040         0.059
           1073.0         0.971         0.079              0.040         0.059
           1074.0         0.968         0.078              0.039         0.059
           1075.0         0.966         0.077              0.039         0.058
           1076.0         0.968         0.077              0.039         0.058
           1077.0         0.966         0.076              0.039         0.058
           1078.0         0.969         0.076              0.039         0.057
           1079.0         0.964         0.075              0.038         0.057
           1080.0         0.966         0.075              0.038         0.057
           1081.0         0.963         0.074              0.038         0.056
           1082.0         0.967         0.074              0.038         0.056
           1083.0         0.963         0.073              0.037         0.055
           1084.0         0.964         0.073              0.037         0.055
           1085.0         0.963         0.073              0.037         0.055
           1086.0         0.962         0.072              0.036         0.054
           1087.0         0.960         0.072              0.036         0.054
           1088.0         0.961         0.071              0.036         0.054
           1089.0         0.960         0.071              0.036         0.053
           1090.0         0.958         0.070              0.035         0.053
           1091.0         0.961         0.070              0.035         0.053
           1092.0         0.960         0.069              0.035         0.052
           1093.0         0.959         0.069              0.035         0.052
           1094.0         0.959         0.068              0.035         0.051
           1095.0         0.960         0.068              0.034         0.051
           1096.0         0.958         0.067              0.034         0.051
           1097.0         0.957         0.067              0.034         0.050
           1098.0         0.958         0.067              0.034         0.050
           1099.0         0.955         0.066              0.033         0.050
           1100.0         0.959         0.066              0.033         0.050
           1101.0         0.957         0.065              0.033         0.049
           1102.0         0.957         0.065              0.033         0.049
           1103.0         0.957         0.064              0.033         0.048
           1104.0         0.956         0.064              0.032         0.048
           1105.0         0.956         0.063              0.032         0.048
           1106.0         0.957         0.063              0.032         0.047
           1107.0         0.955         0.062              0.032         0.047
           1108.0         0.958         0.062              0.031         0.047
           1109.0         0.957         0.062              0.031         0.046
           1110.0         0.958         0.061              0.031         0.046
           1111.0         0.959         0.061              0.031         0.046
           1112.0         0.955         0.060              0.030         0.045
           1113.0         0.954         0.060              0.030         0.045
           1114.0         0.962         0.060              0.030         0.045
           1115.0         0.960         0.059              0.030         0.045
           1116.0         0.959         0.059              0.030         0.044
           1117.0         0.957         0.058              0.029         0.044
           1118.0         0.961         0.058              0.029         0.044
           1119.0         0.961         0.058              0.029         0.043
           1120.0         0.959         0.057              0.029         0.043
           1121.0         0.960         0.057              0.029         0.043
           1122.0         0.960         0.056              0.028         0.042
           1123.0         0.962         0.056              0.028         0.042
           1124.0         0.960         0.055              0.028         0.042
           1125.0         0.963         0.055              0.028         0.041
           1126.0         0.961         0.054              0.028         0.041
           1127.0         0.962         0.054              0.027         0.041
           1128.0         0.963         0.054              0.027         0.040
           1129.0         0.960         0.053              0.027         0.040
           1130.0         0.961         0.053              0.027         0.040
           1131.0         0.965         0.052              0.027         0.040
           1132.0         0.963         0.052              0.026         0.039
           1133.0         0.965         0.052              0.026         0.039
           1134.0         0.964         0.051              0.026         0.038
           1135.0         0.965         0.051              0.026         0.038
           1136.0         0.966         0.050              0.025         0.038
           1137.0         0.964         0.050              0.025         0.038
           1138.0         0.966         0.049              0.025         0.037
           1139.0         0.970         0.049              0.025         0.037
           1140.0         0.966         0.049              0.025         0.037
           1141.0         0.965         0.048              0.024         0.036
           1142.0         0.966         0.048              0.024         0.036
           1143.0         0.970         0.047              0.024         0.036
           1144.0         0.964         0.047              0.024         0.035
           1145.0         0.971         0.047              0.024         0.035
           1146.0         0.972         0.046              0.023         0.035
           1147.0         0.967         0.046              0.023         0.034
           1148.0         0.970         0.045              0.023         0.034
           1149.0         0.968         0.045              0.023         0.034
           1150.0         0.971         0.044              0.022         0.033
           1151.0         0.968         0.044              0.022         0.033
           1152.0         0.975         0.044              0.022         0.033
           1153.0         0.972         0.043              0.022         0.032
           1154.0         0.975         0.043              0.022         0.032
           1155.0         0.972         0.042              0.021         0.032
           1156.0         0.973         0.042              0.021         0.031
           1157.0         0.972         0.041              0.021         0.031
           1158.0         0.974         0.041              0.021         0.031
           1159.0         0.973         0.040              0.020         0.030
           1160.0         0.976         0.040              0.020         0.030
           1161.0         0.973         0.040              0.020         0.030
           1162.0         0.975         0.039              0.020         0.030
           1163.0         0.975         0.039              0.020         0.029
           1164.0         0.976         0.038              0.019         0.029
           1165.0         0.977         0.038              0.019         0.029
           1166.0         0.974         0.037              0.019         0.028
           1167.0         0.975         0.037              0.019         0.028
           1168.0         0.975         0.037              0.018         0.028
           1169.0         0.974         0.036              0.018         0.027
           1170.0         0.979         0.036              0.018         0.027
           1171.0         0.974         0.035              0.018         0.026
           1172.0         0.978         0.035              0.018         0.026
           1173.0         0.977         0.034              0.017         0.026
           1174.0         0.980         0.034              0.017         0.026
           1175.0         0.976         0.033              0.017         0.025
           1176.0         0.978         0.033              0.017         0.025
           1177.0         0.981         0.033              0.017         0.025
           1178.0         0.978         0.032              0.016         0.024
           1179.0         0.975         0.032              0.016         0.024
           1180.0         0.979         0.031              0.016         0.024
           1181.0         0.976         0.031              0.016         0.023
           1182.0         0.982         0.031              0.015         0.023
           1183.0         0.973         0.030              0.015         0.022
           1184.0         0.978         0.030              0.015         0.022
           1185.0         0.978         0.029              0.015         0.022
           1186.0         0.982         0.029              0.015         0.022
           1187.0         0.973         0.028              0.014         0.021
           1188.0         0.978         0.028              0.014         0.021
           1189.0         0.979         0.027              0.014         0.021
           1190.0         0.976         0.027              0.014         0.020
           1191.0         0.980         0.026              0.013         0.020
           1192.0         0.978         0.026              0.013         0.020
           1193.0         0.980         0.026              0.013         0.019
           1194.0         0.982         0.025              0.013         0.019
           1195.0         0.976         0.025              0.012         0.018
           1196.0         0.978         0.024              0.012         0.018
           1197.0         0.977         0.024              0.012         0.018
           1198.0         0.976         0.023              0.012         0.017
           1199.0         0.981         0.023              0.012         0.017
           1200.0         0.977         0.022              0.011         0.017
